,gene_ID,count,mean,std,p_val,p_corr
51,ECB_02289,4.0,5.072304821589597e-07,2.530576661907005e-07,0.144,1.0
52,ECB_01786,6.0,5.06025371008334e-07,3.5742443970237226e-07,0.112,1.0
53,ECB_03971,5.0,5.035260582481902e-07,5.567238554135632e-07,0.13,1.0
54,ECB_02999,5.0,5.009748024574351e-07,3.8646962067919235e-07,0.132,1.0
55,ECB_01897,13.0,5.007519689943835e-07,4.96831068339873e-07,0.044,1.0
56,ECB_02048,13.0,4.993738997338172e-07,5.303974682528285e-07,0.048,1.0
57,ECB_00289,4.0,4.991171671067026e-07,3.2331893926277014e-07,0.146,1.0
58,ECB_00401,5.0,4.951328555299328e-07,2.5624468121528513e-07,0.084,1.0
59,ECB_00250,16.0,4.949088987328651e-07,3.2746243069301e-07,0.026,1.0
60,ECB_01603,5.0,4.925746060919592e-07,6.394984910527275e-07,0.14,1.0
61,ECB_00717,5.0,4.909928840756644e-07,3.513490634873729e-07,0.14,1.0
62,ECB_04223,5.0,4.897043796868529e-07,3.126913722442215e-07,0.1,1.0
63,ECB_03550,8.0,4.896207628541055e-07,4.3805024710865165e-07,0.102,1.0
64,ECB_00506,11.0,4.821282961059573e-07,3.9091355000524463e-07,0.092,1.0
65,ECB_02713,4.0,4.799170455496156e-07,4.619759164265191e-07,0.15,1.0
66,ECB_02170,7.0,4.785107561875836e-07,4.6376131317641035e-07,0.124,1.0
67,ECB_00106,7.0,4.766461896593635e-07,3.782646782154557e-07,0.126,1.0
68,ECB_02991,9.0,4.761088872379684e-07,5.343276237890254e-07,0.094,1.0
69,ECB_00345,16.0,4.752356073969628e-07,5.310144854752915e-07,0.062,1.0
70,ECB_00393,12.0,4.7398856446135773e-07,3.549127018316038e-07,0.064,1.0
71,ECB_02692,4.0,4.7379813851184786e-07,2.795438338645617e-07,0.184,1.0
72,ECB_01260,11.0,4.735291190907622e-07,4.862336206840544e-07,0.092,1.0
73,ECB_02794,5.0,4.7295937589962404e-07,5.575794878743021e-07,0.138,1.0
74,ECB_00392,6.0,4.725113718503239e-07,5.938659452014988e-07,0.112,1.0
75,ECB_02859,15.0,4.7104650259052775e-07,4.794264732963418e-07,0.048,1.0
76,ECB_04107,12.0,4.7093756325876185e-07,4.571531282597552e-07,0.07,1.0
77,ECB_00315,8.0,4.6920472328690576e-07,2.9701821259047405e-07,0.118,1.0
78,ECB_02759,6.0,4.6865112043641746e-07,2.9700256572677207e-07,0.128,1.0
79,ECB_03969,6.0,4.6663390801158326e-07,3.4502872666325776e-07,0.138,1.0
80,ECB_00435,10.0,4.6589381867146126e-07,3.399218587278023e-07,0.11,1.0
81,ECB_02612,11.0,4.6587833606243754e-07,3.7174882693018327e-07,0.114,1.0
82,ECB_01203,5.0,4.649985295110831e-07,2.466180887480256e-07,0.168,1.0
83,ECB_02698,15.0,4.6469214859061746e-07,3.6285447770212566e-07,0.072,1.0
84,ECB_03805,8.0,4.6326944658215393e-07,4.896945253248856e-07,0.16,1.0
85,ECB_03780,4.0,4.62739427027913e-07,6.020336209492606e-07,0.18,1.0
86,ECB_01181,8.0,4.617709161717776e-07,4.771554005500226e-07,0.112,1.0
87,ECB_01411,6.0,4.6060300584927364e-07,3.3153686908954985e-07,0.136,1.0
88,ECB_00583,5.0,4.5896302140251416e-07,2.176105726853994e-07,0.202,1.0
89,ECB_02088,9.0,4.5847559759315306e-07,3.4228968680432846e-07,0.108,1.0
90,ECB_00791,9.0,4.5841587578095947e-07,3.977302457574483e-07,0.112,1.0
91,ECB_01770,17.0,4.576538030926651e-07,5.345248278448432e-07,0.076,1.0
92,ECB_00536,13.0,4.570703887916468e-07,5.603507545285778e-07,0.11,1.0
93,ECB_03117,10.0,4.5702818206589396e-07,4.104043090885597e-07,0.122,1.0
94,ECB_01520,20.0,4.5508573834577026e-07,3.8661306646926006e-07,0.06,1.0
95,ECB_01146,11.0,4.5400724890874935e-07,5.100263707176542e-07,0.152,1.0
96,ECB_02047,11.0,4.516897827854247e-07,3.9881321724445866e-07,0.122,1.0
97,ECB_04077,6.0,4.516507584837039e-07,4.475604203784093e-07,0.182,1.0
98,ECB_01980,10.0,4.506813665465614e-07,3.3204057809132585e-07,0.104,1.0
99,ECB_02089,5.0,4.484530140946311e-07,2.8480604893278093e-07,0.19,1.0
100,ECB_03136,10.0,4.483746796284494e-07,3.0789518021480913e-07,0.144,1.0
101,ECB_03802,9.0,4.476764049481573e-07,3.358364314135322e-07,0.156,1.0
102,ECB_04220,22.0,4.4742319876348715e-07,3.4928991140776306e-07,0.05,1.0
103,ECB_03452,21.0,4.465729403490994e-07,4.203390877456157e-07,0.092,1.0
104,ECB_00359,5.0,4.4621943740979994e-07,3.8536920479744074e-07,0.174,1.0
105,ECB_04232,9.0,4.4406058301314163e-07,3.574398831107609e-07,0.144,1.0
106,ECB_02700,6.0,4.4393716735132035e-07,2.5806393562445715e-07,0.186,1.0
107,ECB_03938,25.0,4.4343059288880154e-07,3.299861075802424e-07,0.04,1.0
108,ECB_02575,5.0,4.4273501418735657e-07,2.575961200642036e-07,0.176,1.0
109,ECB_02397,21.0,4.419449145268589e-07,4.2806599893987896e-07,0.076,1.0
110,ECB_01007,9.0,4.393999231242736e-07,3.525370572706104e-07,0.154,1.0
111,ECB_04205,8.0,4.390857394426591e-07,2.894533565669915e-07,0.154,1.0
112,ECB_03703,8.0,4.3907341412324427e-07,4.3242741974183095e-07,0.19,1.0
113,ECB_04140,5.0,4.389935896376306e-07,1.8800638729437264e-07,0.192,1.0
114,ECB_04207,17.0,4.3836748913991007e-07,4.047340455649319e-07,0.124,1.0
115,ECB_01469,5.0,4.379146058376515e-07,4.995629337782017e-07,0.184,1.0
116,ECB_02501,11.0,4.375344346753898e-07,3.9107145315767206e-07,0.148,1.0
117,ECB_03791,9.0,4.374684726030194e-07,2.8938227189067044e-07,0.128,1.0
118,ECB_01287,17.0,4.3745169554495146e-07,4.466376407894797e-07,0.112,1.0
119,ECB_03327,8.0,4.371997969585281e-07,2.2616989284644664e-07,0.174,1.0
120,ECB_03640,19.0,4.3682322895857673e-07,4.065356991889874e-07,0.11,1.0
121,ECB_01446,11.0,4.363840851871106e-07,3.088271988824368e-07,0.132,1.0
122,ECB_00234,12.0,4.357063638954224e-07,4.5588706333185494e-07,0.126,1.0
123,ECB_03767,5.0,4.34918646580692e-07,1.9574851095918044e-07,0.226,1.0
124,ECB_02435,17.0,4.340642200019678e-07,3.771078193689171e-07,0.108,1.0
125,ECB_01882,18.0,4.33910158991672e-07,4.293986528069639e-07,0.098,1.0
126,ECB_01620,9.0,4.337482487327845e-07,3.062695241970913e-07,0.178,1.0
127,ECB_03443,6.0,4.337070838269463e-07,5.059598167011742e-07,0.182,1.0
128,ECB_02072,8.0,4.335974630061967e-07,3.382601853803251e-07,0.156,1.0
129,ECB_03991,27.0,4.3292407885766936e-07,4.832196284802624e-07,0.076,1.0
130,ECB_02383,7.0,4.3271983621427494e-07,2.68492050556019e-07,0.192,1.0
131,ECB_02595,7.0,4.323672634586662e-07,3.5195428013536035e-07,0.158,1.0
132,ECB_02030,17.0,4.3112475717360693e-07,4.2270174198616585e-07,0.108,1.0
133,ECB_02892,11.0,4.3089466437639677e-07,5.170791568967731e-07,0.14,1.0
134,ECB_01005,12.0,4.2976184766628044e-07,4.2801713060082695e-07,0.148,1.0
135,ECB_00329,35.0,4.2891220340337783e-07,4.263758930086068e-07,0.078,1.0
136,ECB_01337,5.0,4.2846554824570453e-07,2.4049940782816506e-07,0.226,1.0
137,ECB_00205,6.0,4.2809888331564566e-07,4.4359360290963457e-07,0.22,1.0
138,ECB_01380,9.0,4.278061496913918e-07,4.838319973629264e-07,0.17,1.0
139,ECB_02957,4.0,4.2778520425120495e-07,2.1046307998762934e-07,0.234,1.0
140,ECB_01766,6.0,4.276011524467499e-07,5.170530783777589e-07,0.2,1.0
141,ECB_04119,14.0,4.273700895273073e-07,2.6130760135992154e-07,0.13,1.0
142,ECB_00976,5.0,4.269687290224911e-07,3.7573024335781427e-07,0.224,1.0
143,ECB_03207,5.0,4.2641598512636696e-07,4.353066566976804e-07,0.206,1.0
144,ECB_00222,10.0,4.264159349909726e-07,5.096719536731396e-07,0.152,1.0
145,ECB_03892,5.0,4.25615023440484e-07,3.1177493038319345e-07,0.216,1.0
146,ECB_01224,36.0,4.244450219219107e-07,4.661997568214402e-07,0.068,1.0
147,ECB_01760,6.0,4.238218218253471e-07,4.7565943717800004e-07,0.218,1.0
148,ECB_02069,23.0,4.2377920375733197e-07,4.5913437754765524e-07,0.106,1.0
149,ECB_03415,16.0,4.2359782992522946e-07,3.3606483830621975e-07,0.122,1.0
150,ECB_03784,7.0,4.234738222646664e-07,2.879905723470083e-07,0.208,1.0
151,ECB_01893,9.0,4.2163012823035843e-07,3.4862276846139625e-07,0.17,1.0
152,ECB_03454,13.0,4.2113905939171414e-07,3.704794490999506e-07,0.164,1.0
153,ECB_00569,4.0,4.210631291360289e-07,3.3247412765888856e-07,0.208,1.0
154,ECB_03126,11.0,4.2044261291713315e-07,4.6574432860315275e-07,0.182,1.0
155,ECB_04233,21.0,4.2030045652750473e-07,3.8506305285203345e-07,0.118,1.0
156,ECB_00577,9.0,4.198827835914276e-07,2.920536928229808e-07,0.176,1.0
157,ECB_00866,7.0,4.195705949034914e-07,5.115275114413021e-07,0.232,1.0
158,ECB_01707,19.0,4.195672423158445e-07,3.472275775853721e-07,0.108,1.0
159,ECB_01436,4.0,4.1952012754290336e-07,2.516765158823288e-07,0.27,1.0
160,ECB_01781,5.0,4.193277239115685e-07,3.234385752353884e-07,0.248,1.0
161,ECB_03697,11.0,4.1851307633530895e-07,2.8673543634431577e-07,0.17,1.0
162,ECB_01752,10.0,4.1807493569610204e-07,3.1822215035634937e-07,0.21,1.0
163,ECB_00317,5.0,4.1806490241647897e-07,2.2736026121201122e-07,0.224,1.0
164,ECB_00427,5.0,4.17950525529509e-07,2.3170858389048025e-07,0.24,1.0
165,ECB_02147,13.0,4.177129242598989e-07,3.198726618140517e-07,0.172,1.0
166,ECB_03124,25.0,4.1726091327756083e-07,3.30364242272457e-07,0.104,1.0
167,ECB_00856,4.0,4.1679719911801856e-07,3.119258927542409e-07,0.256,1.0
168,ECB_01649,7.0,4.16651571766795e-07,2.8432916489472116e-07,0.21,1.0
169,ECB_00080,5.0,4.160987926263923e-07,4.4478519108252825e-07,0.242,1.0
170,ECB_01202,19.0,4.160568813375237e-07,3.8879652671974945e-07,0.122,1.0
171,ECB_02442,4.0,4.1543644106927647e-07,1.8763582820477086e-07,0.222,1.0
172,ECB_03177,15.0,4.1494127493321765e-07,3.709615263297665e-07,0.154,1.0
173,ECB_03646,34.0,4.1483960827897256e-07,3.365788574237004e-07,0.06,1.0
174,ECB_00878,6.0,4.1421726051520956e-07,3.9008135963020015e-07,0.208,1.0
175,ECB_02357,4.0,4.14110550564917e-07,4.326553701801223e-07,0.242,1.0
176,ECB_00416,9.0,4.140071754411128e-07,6.536891611892744e-07,0.204,1.0
177,ECB_02178,63.0,4.137942380764254e-07,4.758203789329437e-07,0.042,1.0
178,ECB_01712,8.0,4.13754978003472e-07,3.319393681055943e-07,0.2,1.0
179,ECB_03263,6.0,4.1361170283375675e-07,3.863983871614129e-07,0.202,1.0
180,ECB_04064,5.0,4.132978538253154e-07,2.7992872750272764e-07,0.21,1.0
181,ECB_01367,5.0,4.1316471735724804e-07,3.5439918655719295e-07,0.272,1.0
182,ECB_02232,8.0,4.124092222342074e-07,2.6933072253837834e-07,0.236,1.0
183,ECB_03748,22.0,4.119245380652646e-07,4.679949597860478e-07,0.102,1.0
184,ECB_02614,8.0,4.112285646165387e-07,1.9479403984502593e-07,0.226,1.0
185,ECB_02933,11.0,4.108180046414302e-07,2.6995872114423826e-07,0.202,1.0
186,ECB_01209,7.0,4.093027782313114e-07,2.7174334088051787e-07,0.216,1.0
187,ECB_01824,12.0,4.090501294984467e-07,3.0824321678849935e-07,0.204,1.0
188,ECB_02847,8.0,4.0882114918482763e-07,2.7506672158403065e-07,0.188,1.0
189,ECB_02801,17.0,4.0873612496656715e-07,4.1003256318523034e-07,0.13,1.0
190,ECB_02019,4.0,4.0811060439343525e-07,2.5095426441475033e-07,0.22,1.0
191,ECB_03178,8.0,4.076980784770219e-07,2.4194944185839505e-07,0.234,1.0
192,ECB_01898,14.0,4.0745661504180814e-07,3.8355298480687177e-07,0.18,1.0
193,ECB_00298,25.0,4.048553122877063e-07,3.5893523808425246e-07,0.12,1.0
194,ECB_03941,13.0,4.043620306150132e-07,3.314238308229288e-07,0.188,1.0
195,ECB_00272,36.0,4.0430569449680727e-07,3.361232248518599e-07,0.074,1.0
196,ECB_00980,7.0,4.04234424108706e-07,5.46639467089563e-07,0.236,1.0
197,ECB_01888,12.0,4.042163410811021e-07,3.0160414713386393e-07,0.218,1.0
198,ECB_00241,6.0,4.0407779748548345e-07,3.6590434045817535e-07,0.26,1.0
199,ECB_00906,4.0,4.039463092135778e-07,4.4371207549019105e-07,0.282,1.0
200,ECB_03247,4.0,4.0376177103915206e-07,2.2879754076449401e-07,0.274,1.0
201,ECB_00853,8.0,4.0372209361084277e-07,4.996231683276164e-07,0.248,1.0
202,ECB_03574,14.0,4.03394920421449e-07,2.9085189907674896e-07,0.2,1.0
203,ECB_03953,10.0,4.033620172142331e-07,3.192356698836814e-07,0.194,1.0
204,ECB_02844,11.0,4.0332356761735854e-07,5.301373491248693e-07,0.226,1.0
205,ECB_02540,11.0,4.0258803923485803e-07,4.2651993276097175e-07,0.212,1.0
206,ECB_03024,10.0,4.009261035690126e-07,4.1956741728872446e-07,0.254,1.0
207,ECB_04014,4.0,4.0031343223871667e-07,3.1005383830862175e-07,0.262,1.0
208,ECB_04263,7.0,4.001408975287985e-07,2.715948150395787e-07,0.262,1.0
209,ECB_02705,7.0,3.9996968701179253e-07,3.2374447631236807e-07,0.276,1.0
210,ECB_03831,4.0,3.989438223712497e-07,3.6378981487420763e-07,0.278,1.0
211,ECB_02517,16.0,3.9826564223313724e-07,3.8201565272729376e-07,0.186,1.0
212,ECB_03943,5.0,3.9821200027618983e-07,4.791410138283549e-07,0.258,1.0
213,ECB_01156,26.0,3.978627146970542e-07,3.368931129531284e-07,0.152,1.0
214,ECB_03644,6.0,3.9760545543849864e-07,3.404491427522034e-07,0.266,1.0
215,ECB_01932,8.0,3.969568772734588e-07,3.3660027148516116e-07,0.256,1.0
216,ECB_03865,6.0,3.960732726268771e-07,4.708708966273749e-07,0.272,1.0
217,ECB_03402,14.0,3.953169912714704e-07,2.8868057417975403e-07,0.234,1.0
218,ECB_02620,25.0,3.953094187855385e-07,4.1176309975024413e-07,0.114,1.0
219,ECB_02275,18.0,3.951951066905886e-07,3.2696041313831553e-07,0.2,1.0
220,ECB_01593,9.0,3.9502083481739125e-07,3.874460055681751e-07,0.242,1.0
221,ECB_02249,13.0,3.9494996347831643e-07,3.573921472471401e-07,0.212,1.0
222,ECB_03372,9.0,3.9482611317120757e-07,2.006902007439006e-07,0.25,1.0
223,ECB_03580,7.0,3.9480895792701504e-07,4.523323298100918e-07,0.282,1.0
224,ECB_01427,15.0,3.946885448250003e-07,2.6482966480256834e-07,0.192,1.0
225,ECB_02680,6.0,3.9445144491684e-07,1.4759888439659568e-07,0.26,1.0
226,ECB_02669,38.0,3.9407930728055607e-07,4.022569163477609e-07,0.132,1.0
227,ECB_00940,11.0,3.938632814320652e-07,3.402269069258293e-07,0.194,1.0
228,ECB_02711,38.0,3.923276417440504e-07,2.7561362439776237e-07,0.126,1.0
229,ECB_03594,5.0,3.9215880433979276e-07,3.244436645305796e-07,0.31,1.0
230,ECB_03733,9.0,3.9197861076699287e-07,2.1709973286941954e-07,0.246,1.0
231,ECB_03921,31.0,3.9116530093811723e-07,4.1345167539840187e-07,0.154,1.0
232,ECB_03606,52.0,3.9107533368664185e-07,3.9687278864259623e-07,0.124,1.0
233,ECB_02864,18.0,3.910176984617535e-07,2.947358401220706e-07,0.194,1.0
234,ECB_02076,15.0,3.906027118471569e-07,5.762471149064265e-07,0.214,1.0
235,ECB_01843,12.0,3.9028569108688967e-07,2.7120000017299594e-07,0.272,1.0
236,ECB_00988,19.0,3.9007963402618444e-07,5.145470606804666e-07,0.178,1.0
237,ECB_03287,9.0,3.9004795242761893e-07,5.673120676875554e-07,0.278,1.0
238,ECB_01051,5.0,3.887059830390936e-07,2.5068291517033134e-07,0.278,1.0
239,ECB_01866,7.0,3.885707458208422e-07,3.348847648535194e-07,0.3,1.0
240,ECB_03463,5.0,3.8811146941999285e-07,2.8558811289360185e-07,0.306,1.0
241,ECB_03901,19.0,3.877532253715079e-07,3.775556698433309e-07,0.188,1.0
242,ECB_02715,40.0,3.8672562435382253e-07,4.634968404025893e-07,0.146,1.0
243,ECB_02049,8.0,3.863775683408597e-07,2.392212370583651e-07,0.284,1.0
244,ECB_00062,18.0,3.858637589567699e-07,3.802177853794461e-07,0.202,1.0
245,ECB_03982,7.0,3.856388818765115e-07,5.255923444593706e-07,0.28,1.0
246,ECB_01339,21.0,3.850545276193767e-07,3.2918377622531937e-07,0.226,1.0
247,ECB_00276,19.0,3.8416774999864604e-07,2.53905907647759e-07,0.24,1.0
248,ECB_02051,16.0,3.838715607024057e-07,2.98927326597433e-07,0.196,1.0
249,ECB_03027,7.0,3.8328363582903004e-07,2.648238245340519e-07,0.27,1.0
250,ECB_01355,5.0,3.832611696498969e-07,2.8300396355427555e-07,0.276,1.0
251,ECB_02242,8.0,3.8272842918001706e-07,4.5891504787680093e-07,0.268,1.0
252,ECB_01743,40.0,3.8250978011848863e-07,3.459707982653199e-07,0.164,1.0
253,ECB_01170,4.0,3.824701830817782e-07,3.0635635186836743e-07,0.276,1.0
254,ECB_03230,4.0,3.8220486735031816e-07,1.5074556144444323e-07,0.308,1.0
255,ECB_01615,4.0,3.8199471033732296e-07,2.1848059281986049e-07,0.284,1.0
256,ECB_01215,10.0,3.818781547834364e-07,3.3876025757961716e-07,0.288,1.0
257,ECB_00746,5.0,3.8092222803639185e-07,2.1091786049827442e-07,0.274,1.0
258,ECB_01176,5.0,3.8007221897759396e-07,2.507776827975016e-07,0.31,1.0
259,ECB_00296,65.0,3.7992233550007034e-07,3.7412431858395167e-07,0.138,1.0
260,ECB_02401,4.0,3.7986513175495135e-07,2.0263745507791043e-07,0.318,1.0
261,ECB_04141,40.0,3.7907082629767316e-07,4.2171335214258965e-07,0.17,1.0
262,ECB_03630,16.0,3.786248387426061e-07,2.524515852349278e-07,0.27,1.0
263,ECB_00975,8.0,3.7861303052514455e-07,1.9953619141698728e-07,0.286,1.0
264,ECB_04117,8.0,3.785117476769418e-07,4.573556838518089e-07,0.296,1.0
265,ECB_02526,42.0,3.7835392160959704e-07,3.9419360718701754e-07,0.158,1.0
266,ECB_01556,9.0,3.780874312521734e-07,1.661734641475374e-07,0.268,1.0
267,ECB_03135,8.0,3.775382068747946e-07,3.7220389322461254e-07,0.286,1.0
268,ECB_03596,5.0,3.772840160353608e-07,2.481907407211825e-07,0.304,1.0
269,ECB_03379,5.0,3.7718114961654753e-07,5.46210871008444e-07,0.296,1.0
270,ECB_04047,5.0,3.7707300222880034e-07,4.1171159669451724e-07,0.32,1.0
271,ECB_00917,7.0,3.7692352602023715e-07,5.381204360447527e-07,0.28,1.0
272,ECB_00280,26.0,3.7683876828603547e-07,3.392767772791743e-07,0.22,1.0
273,ECB_02277,75.0,3.7628659136042947e-07,3.391023803942288e-07,0.136,1.0
274,ECB_03579,14.0,3.762017314334439e-07,3.290096234306551e-07,0.242,1.0
275,ECB_03563,15.0,3.7611446381198134e-07,3.016819767504431e-07,0.284,1.0
276,ECB_01930,48.0,3.7599965223600867e-07,3.341875121486794e-07,0.196,1.0
277,ECB_03141,7.0,3.756902188853214e-07,2.57743739142779e-07,0.304,1.0
278,ECB_03248,45.0,3.7566748065831135e-07,3.345785092497429e-07,0.192,1.0
279,ECB_03926,8.0,3.7531540767189164e-07,3.4880811489311064e-07,0.328,1.0
280,ECB_01351,5.0,3.7495873348305646e-07,2.7230011239138296e-07,0.334,1.0
281,ECB_01383,5.0,3.7430625617295766e-07,2.1664472300143574e-07,0.296,1.0
282,ECB_03317,5.0,3.741605558595643e-07,2.578491521923131e-07,0.338,1.0
283,ECB_03429,55.0,3.7395919923437704e-07,3.221406492011672e-07,0.178,1.0
284,ECB_03486,226.0,3.7394199686787574e-07,3.3588164350044633e-07,0.088,1.0
285,ECB_01437,7.0,3.735397692362588e-07,2.5343100016426604e-07,0.33,1.0
286,ECB_01461,33.0,3.733200320257527e-07,3.57932590849786e-07,0.254,1.0
287,ECB_02096,12.0,3.7275169343541655e-07,2.639124551964388e-07,0.28,1.0
288,ECB_03894,8.0,3.7216322226903366e-07,2.8399761277448386e-07,0.32,1.0
289,ECB_00284,12.0,3.719449615892577e-07,4.843282156367041e-07,0.31,1.0
290,ECB_00568,4.0,3.718818424831246e-07,2.9132311508047794e-07,0.318,1.0
291,ECB_03480,36.0,3.716658958058543e-07,5.365716210546277e-07,0.23,1.0
292,ECB_00941,4.0,3.7118816314798956e-07,2.218882614825523e-07,0.296,1.0
293,ECB_00346,9.0,3.7104765269885235e-07,3.0932126720010816e-07,0.306,1.0
294,ECB_03254,14.0,3.70943364098891e-07,3.379157234724569e-07,0.3,1.0
295,ECB_02475,4.0,3.708077162384831e-07,3.934747562720117e-07,0.306,1.0
296,ECB_02141,4.0,3.7062748984282915e-07,1.1416675681922971e-07,0.354,1.0
297,ECB_03762,16.0,3.70591136526471e-07,3.485538111304011e-07,0.256,1.0
298,ECB_02884,5.0,3.70493057879132e-07,1.3159780616219066e-07,0.364,1.0
299,ECB_00947,4.0,3.704735658960362e-07,3.6825954344273864e-07,0.334,1.0
300,ECB_02055,10.0,3.704301534567263e-07,2.676660752633969e-07,0.308,1.0
301,ECB_01949,33.0,3.699256800820729e-07,3.7050859118093987e-07,0.218,1.0
302,ECB_02566,11.0,3.696801698069213e-07,3.298015931911835e-07,0.304,1.0
303,ECB_01457,12.0,3.696442923195183e-07,4.3447453545138723e-07,0.302,1.0
304,ECB_03445,26.0,3.694812510074048e-07,3.0644045454899894e-07,0.282,1.0
305,ECB_04196,4.0,3.694702992421212e-07,2.1504470534114063e-07,0.31,1.0
306,ECB_02053,6.0,3.6875805523345855e-07,3.269319151603119e-07,0.272,1.0
307,ECB_00043,8.0,3.686938644942553e-07,3.1222689550377607e-07,0.336,1.0
308,ECB_00782,9.0,3.686529960138398e-07,4.0516461229586894e-07,0.322,1.0
309,ECB_04236,4.0,3.6856092667771036e-07,2.4905633684825556e-07,0.274,1.0
310,ECB_03891,25.0,3.684722356346479e-07,3.3573804046538923e-07,0.236,1.0
311,ECB_02102,16.0,3.683483892342826e-07,2.4201963126159223e-07,0.32,1.0
312,ECB_02622,22.0,3.68108774264605e-07,3.6867113675766025e-07,0.292,1.0
313,ECB_03917,5.0,3.680123089430946e-07,2.643039537517006e-07,0.32,1.0
314,ECB_00051,9.0,3.679408530411434e-07,2.449149419687235e-07,0.288,1.0
315,ECB_03183,6.0,3.678984056886733e-07,3.5384340413128726e-07,0.346,1.0
316,ECB_02536,17.0,3.675828502010572e-07,2.575685103716339e-07,0.286,1.0
317,ECB_03641,32.0,3.675275506382238e-07,2.610765102571141e-07,0.238,1.0
