,gene_ID,count,mean,std,p_val,p_corr
1372,ECB_03976,4.0,3.4272693985910726e-07,1.3860125999251038e-07,0.634,1.0
1373,ECB_02864,19.0,3.4267687553683587e-07,2.406617645786678e-07,0.86,1.0
1374,ECB_00497,10.0,3.426455151108631e-07,3.5491988821906323e-07,0.786,1.0
1375,ECB_03363,28.0,3.425139519125547e-07,3.437263224694138e-07,0.89,1.0
1376,ECB_00322,49.0,3.423439487870144e-07,3.171399990096692e-07,0.964,1.0
1377,ECB_00070,6.0,3.421927043088043e-07,2.4801541136959313e-07,0.66,1.0
1378,ECB_01331,16.0,3.41506772452964e-07,2.1002145274213744e-07,0.862,1.0
1379,ECB_03429,56.0,3.414669855562662e-07,2.587555890480226e-07,0.972,1.0
1380,ECB_04217,9.0,3.41105225807801e-07,2.707889902102308e-07,0.756,1.0
1381,ECB_02359,11.0,3.4105648662650704e-07,2.0621842535111308e-07,0.782,1.0
1382,ECB_03470,15.0,3.4060394444783075e-07,4.1078819190921087e-07,0.846,1.0
1383,ECB_03779,9.0,3.4037908053892803e-07,3.9146876108267095e-07,0.742,1.0
1384,ECB_02862,43.0,3.400985215039293e-07,3.313214333784832e-07,0.958,1.0
1385,ECB_01448,28.0,3.400105169438095e-07,3.2712154062962284e-07,0.922,1.0
1386,ECB_02291,4.0,3.400015943685309e-07,4.49367978621634e-07,0.634,1.0
1387,ECB_00192,4.0,3.3990841982278786e-07,3.1025672826256154e-07,0.664,1.0
1388,ECB_00631,12.0,3.397389755067994e-07,3.8722139616070214e-07,0.786,1.0
1389,ECB_01779,17.0,3.3942939259433256e-07,4.056082881069972e-07,0.866,1.0
1390,ECB_01133,4.0,3.3925770158014187e-07,2.771585186941527e-07,0.618,1.0
1391,ECB_01737,14.0,3.39253154452189e-07,2.7264690933376127e-07,0.844,1.0
1392,ECB_02663,5.0,3.392049109367139e-07,2.736490219789093e-07,0.656,1.0
1393,ECB_01288,4.0,3.391901869363313e-07,1.3567526128811876e-07,0.634,1.0
1394,ECB_01704,14.0,3.390899986636587e-07,5.128939599898086e-07,0.83,1.0
1395,ECB_01567,13.0,3.3900603350755006e-07,3.2050935496893723e-07,0.812,1.0
1396,ECB_00400,8.0,3.3885989552382746e-07,3.6969181640298095e-07,0.758,1.0
1397,ECB_01695,29.0,3.3872605978542254e-07,2.448325487710515e-07,0.92,1.0
1398,ECB_02923,10.0,3.3857962841530616e-07,2.676046182881194e-07,0.774,1.0
1399,ECB_01789,9.0,3.3830198644201044e-07,2.545849431951063e-07,0.744,1.0
1400,ECB_00359,4.0,3.382575330560151e-07,1.8537842644738366e-07,0.62,1.0
1401,ECB_01544,32.0,3.380834740204012e-07,2.6868001361428723e-07,0.94,1.0
1402,ECB_00223,11.0,3.38073367834921e-07,3.450271920889823e-07,0.786,1.0
1403,ECB_02427,16.0,3.379153043675796e-07,3.802096138876115e-07,0.852,1.0
1404,ECB_01111,4.0,3.3768149702237376e-07,3.931140182854676e-07,0.626,1.0
1405,ECB_02707,6.0,3.3763561173597746e-07,2.2989470644715912e-07,0.702,1.0
1406,ECB_01319,6.0,3.3747136614064754e-07,2.757798764635866e-07,0.694,1.0
1407,ECB_01285,13.0,3.373581684412329e-07,3.105011978173743e-07,0.798,1.0
1408,ECB_02942,4.0,3.3730689626321534e-07,2.1453581437913443e-07,0.664,1.0
1409,ECB_04010,5.0,3.372840224392639e-07,2.083898266202058e-07,0.676,1.0
1410,ECB_02434,10.0,3.3726715795844045e-07,3.1845798825408433e-07,0.776,1.0
1411,ECB_03806,19.0,3.356010581575843e-07,2.3926004134854085e-07,0.864,1.0
1412,ECB_03268,14.0,3.355699309106859e-07,5.119720404792346e-07,0.812,1.0
1413,ECB_01495,24.0,3.3544127285375156e-07,2.5505646032121144e-07,0.9,1.0
1414,ECB_02535,14.0,3.349126489492329e-07,2.1900566878984002e-07,0.8,1.0
1415,ECB_01773,8.0,3.34658431371677e-07,2.565438869618079e-07,0.758,1.0
1416,ECB_02528,16.0,3.3464889451515094e-07,2.1927165682650894e-07,0.848,1.0
1417,ECB_03865,8.0,3.344380482062701e-07,1.3389807461375444e-07,0.734,1.0
1418,ECB_04094,7.0,3.3434197371536647e-07,2.9425051836754703e-07,0.76,1.0
1419,ECB_00906,5.0,3.34023143671636e-07,2.1207943468292996e-07,0.698,1.0
1420,ECB_04097,8.0,3.340207160549697e-07,2.8221807216917963e-07,0.766,1.0
1421,ECB_00525,13.0,3.3350591235279496e-07,2.570159799859132e-07,0.842,1.0
1422,ECB_02911,7.0,3.331848002143396e-07,1.9188191974414332e-07,0.744,1.0
1423,ECB_01461,38.0,3.3286109999658174e-07,3.7032871100691273e-07,0.96,1.0
1424,ECB_04053,11.0,3.3258999233123796e-07,4.31012362653197e-07,0.792,1.0
1425,ECB_02294,7.0,3.324390476478787e-07,3.00730038267129e-07,0.736,1.0
1426,ECB_01214,24.0,3.323529461143968e-07,2.5313322409527176e-07,0.928,1.0
1427,ECB_02446,6.0,3.317642917499112e-07,1.733778472512974e-07,0.726,1.0
1428,ECB_03507,4.0,3.3176365475964437e-07,2.2831219453265625e-07,0.662,1.0
1429,ECB_00116,9.0,3.3142837815081034e-07,1.0607666282729268e-07,0.77,1.0
1430,ECB_03696,13.0,3.3122983991016743e-07,2.3144278330925363e-07,0.812,1.0
1431,ECB_01177,38.0,3.312234391506052e-07,3.1325571513226934e-07,0.956,1.0
1432,ECB_01000,11.0,3.312003548287238e-07,3.1204408495982536e-07,0.778,1.0
1433,ECB_02839,14.0,3.3101538993072257e-07,2.983971975943713e-07,0.844,1.0
1434,ECB_00268,7.0,3.308975532372685e-07,1.3865661282033562e-07,0.732,1.0
1435,ECB_01357,15.0,3.30824469148881e-07,3.2522164617799083e-07,0.858,1.0
1436,ECB_01596,36.0,3.303468519555087e-07,3.1246010582407723e-07,0.954,1.0
1437,ECB_03336,17.0,3.296725531663796e-07,2.4126309069310013e-07,0.894,1.0
1438,ECB_03514,12.0,3.2959605254999725e-07,2.439382284753966e-07,0.806,1.0
1439,ECB_03985,34.0,3.2931154359312176e-07,3.2593450679440795e-07,0.948,1.0
1440,ECB_00214,15.0,3.2875996299000073e-07,3.201759642600505e-07,0.854,1.0
1441,ECB_02570,9.0,3.2874091065128727e-07,4.12762337658435e-07,0.81,1.0
1442,ECB_01964,4.0,3.2846819863769294e-07,1.4007272318423225e-07,0.678,1.0
1443,ECB_00980,8.0,3.2841661430906456e-07,1.6658921161867915e-07,0.788,1.0
1444,ECB_02712,5.0,3.2744468028389835e-07,2.0548428351556834e-07,0.646,1.0
1445,ECB_01356,19.0,3.270896115606066e-07,4.1018069106728586e-07,0.886,1.0
1446,ECB_02478,38.0,3.269553311610805e-07,2.5495334128226604e-07,0.974,1.0
1447,ECB_01323,7.0,3.2686365474113225e-07,1.6925476397892286e-07,0.732,1.0
1448,ECB_02750,11.0,3.2681738374787937e-07,3.1733627489800283e-07,0.848,1.0
1449,ECB_00874,5.0,3.266249128841453e-07,2.1482904459680022e-07,0.708,1.0
1450,ECB_01742,22.0,3.262656634783877e-07,3.0559974378492484e-07,0.914,1.0
1451,ECB_00458,52.0,3.2611795848756886e-07,3.24449091568206e-07,0.974,1.0
1452,ECB_00942,39.0,3.2603690474425764e-07,2.6432577616799714e-07,0.974,1.0
1453,ECB_03895,13.0,3.258985580717592e-07,3.3584208090804483e-07,0.836,1.0
1454,ECB_03127,9.0,3.2528051052428995e-07,3.705422167014242e-07,0.784,1.0
1455,ECB_01872,17.0,3.2456776531188705e-07,3.0719876279712927e-07,0.896,1.0
1456,ECB_03072,9.0,3.244766731875056e-07,1.5714631458691664e-07,0.804,1.0
1457,ECB_01037,6.0,3.2391324400803285e-07,3.0665407899783237e-07,0.742,1.0
1458,ECB_02138,4.0,3.237638060781369e-07,1.2875066447244076e-07,0.642,1.0
1459,ECB_01423,5.0,3.234724509821689e-07,2.78269933407771e-07,0.7,1.0
1460,ECB_02178,51.0,3.2310762621888735e-07,3.5006733906537225e-07,0.976,1.0
1461,ECB_02198,28.0,3.227429164138129e-07,3.512173592933553e-07,0.94,1.0
1462,ECB_02769,4.0,3.227053212938477e-07,2.8682692579114333e-07,0.676,1.0
1463,ECB_00286,8.0,3.2221411404967945e-07,2.4488013112749255e-07,0.822,1.0
1464,ECB_02081,10.0,3.219871152754529e-07,1.1884810670983569e-07,0.82,1.0
1465,ECB_00346,8.0,3.218959643016255e-07,4.17390846728678e-07,0.816,1.0
1466,ECB_02329,11.0,3.217369148211799e-07,3.1069735917233155e-07,0.832,1.0
1467,ECB_00263,24.0,3.2165339412414136e-07,2.2113124443230834e-07,0.924,1.0
1468,ECB_01303,7.0,3.216528010113734e-07,2.884800077350375e-07,0.78,1.0
1469,ECB_02971,11.0,3.210701368527553e-07,3.1685138879357843e-07,0.834,1.0
1470,ECB_00254,12.0,3.207602368701581e-07,2.515764202286688e-07,0.83,1.0
1471,ECB_00329,31.0,3.20710785853684e-07,2.364463045326898e-07,0.958,1.0
1472,ECB_01665,24.0,3.2049491112774184e-07,2.5672481674524604e-07,0.938,1.0
1473,ECB_03896,120.0,3.2046673726761877e-07,2.089179948482752e-07,1.0,1.0
1474,ECB_00448,43.0,3.2041858716885233e-07,2.9570541566522207e-07,0.984,1.0
1475,ECB_01126,4.0,3.204138547319093e-07,1.559847047164734e-07,0.684,1.0
1476,ECB_01768,31.0,3.2041357753709565e-07,2.2813528888520508e-07,0.966,1.0
1477,ECB_00345,13.0,3.202179151294012e-07,2.7719924877464217e-07,0.848,1.0
1478,ECB_03188,4.0,3.200707877964781e-07,2.2765298563945977e-07,0.658,1.0
1479,ECB_03894,10.0,3.197299136151809e-07,2.8627858515212415e-07,0.808,1.0
1480,ECB_03580,9.0,3.1971572948993145e-07,1.1480003328628853e-07,0.79,1.0
1481,ECB_01857,20.0,3.194752988170306e-07,2.5145806329522377e-07,0.918,1.0
1482,ECB_03974,8.0,3.191040378574382e-07,3.2854895653071594e-07,0.762,1.0
1483,ECB_03971,4.0,3.1892195009137096e-07,4.298341250073197e-07,0.686,1.0
1484,ECB_04275,6.0,3.1864446460264784e-07,2.4228550283178733e-07,0.752,1.0
1485,ECB_03386,13.0,3.1854398722318217e-07,4.600756143830514e-07,0.858,1.0
1486,ECB_02755,17.0,3.184921389215723e-07,2.717244090891032e-07,0.896,1.0
1487,ECB_02882,5.0,3.180727098230414e-07,2.2602460254926055e-07,0.706,1.0
1488,ECB_00184,8.0,3.179235428075318e-07,2.2943607492633937e-07,0.798,1.0
1489,ECB_04131,78.0,3.177452092902483e-07,2.705956999948057e-07,1.0,1.0
1490,ECB_01171,8.0,3.1770453758188875e-07,3.750946912997594e-07,0.774,1.0
1491,ECB_00805,6.0,3.17326993441823e-07,1.9967923357944764e-07,0.736,1.0
1492,ECB_01293,12.0,3.173188522818296e-07,2.226655004194282e-07,0.842,1.0
1493,ECB_02689,29.0,3.172231845879711e-07,2.2950015648694804e-07,0.97,1.0
1494,ECB_00013,7.0,3.171236593814188e-07,3.10033992627893e-07,0.772,1.0
1495,ECB_00867,4.0,3.167945773410359e-07,1.729442367313316e-07,0.73,1.0
1496,ECB_01570,12.0,3.1600762362428307e-07,3.626775767688628e-07,0.868,1.0
1497,ECB_00440,7.0,3.1592740569257803e-07,2.8902703728584523e-07,0.804,1.0
1498,ECB_04050,23.0,3.1575179041215e-07,2.9305872762088975e-07,0.94,1.0
1499,ECB_02016,10.0,3.1570850765451813e-07,2.622398031722119e-07,0.842,1.0
1500,ECB_02389,19.0,3.153196696407913e-07,1.9094976088438821e-07,0.928,1.0
1501,ECB_03948,5.0,3.1528537717795005e-07,1.7712046567934825e-07,0.78,1.0
1502,ECB_01493,51.0,3.15226535450481e-07,3.2730404156812513e-07,0.994,1.0
1503,ECB_03115,9.0,3.151898973359973e-07,2.0953388449910792e-07,0.812,1.0
1504,ECB_01988,4.0,3.1503779868633364e-07,1.2567894120120343e-07,0.676,1.0
1505,ECB_02142,9.0,3.149013866070415e-07,2.166433008829833e-07,0.858,1.0
1506,ECB_01609,4.0,3.1482673898482985e-07,2.1325042324482027e-07,0.7,1.0
1507,ECB_01424,4.0,3.144390538908033e-07,1.8269456618117608e-07,0.748,1.0
1508,ECB_02295,4.0,3.1380925396437885e-07,3.9240785679229043e-07,0.702,1.0
1509,ECB_03401,13.0,3.136928695946614e-07,4.0358302050993825e-07,0.876,1.0
1510,ECB_03630,15.0,3.136425113976753e-07,2.7678070839035936e-07,0.9,1.0
1511,ECB_02993,21.0,3.1243393744560634e-07,2.7449966708392766e-07,0.94,1.0
1512,ECB_00231,6.0,3.1213160631584004e-07,1.6389229974201624e-07,0.774,1.0
1513,ECB_01849,9.0,3.1199626941331963e-07,1.553692213830082e-07,0.802,1.0
1514,ECB_01574,17.0,3.119766545209662e-07,3.0589251234902776e-07,0.894,1.0
1515,ECB_01940,14.0,3.1172128295904536e-07,3.5448833878329843e-07,0.89,1.0
1516,ECB_00655,10.0,3.1153565667891084e-07,3.3079323540510033e-07,0.83,1.0
1517,ECB_01189,5.0,3.114335139325497e-07,2.1420943009984396e-07,0.736,1.0
1518,ECB_00638,23.0,3.1126137842259826e-07,3.2645416764162665e-07,0.936,1.0
1519,ECB_02196,9.0,3.1115842919660107e-07,2.4588628976276923e-07,0.82,1.0
1520,ECB_00410,20.0,3.109587938018501e-07,2.5181240135432643e-07,0.93,1.0
1521,ECB_02015,45.0,3.103242102882717e-07,2.8483293107932864e-07,0.986,1.0
1522,ECB_01309,6.0,3.102236539198182e-07,4.1149198220184565e-07,0.762,1.0
1523,ECB_01901,6.0,3.1003671486024336e-07,1.4104468378502986e-07,0.744,1.0
1524,ECB_01668,7.0,3.095740234668962e-07,3.7592464938220596e-07,0.786,1.0
1525,ECB_03286,5.0,3.0921695920573487e-07,1.8850463178840206e-07,0.714,1.0
1526,ECB_00984,17.0,3.0907569914289454e-07,3.475935074771242e-07,0.918,1.0
1527,ECB_00808,7.0,3.085605964866356e-07,2.672998408249654e-07,0.796,1.0
1528,ECB_02569,9.0,3.0817790649950806e-07,3.3352063772220244e-07,0.832,1.0
1529,ECB_02384,8.0,3.0796270607212314e-07,2.026405222786009e-07,0.818,1.0
1530,ECB_02369,4.0,3.0796002230806523e-07,2.2830801714843198e-07,0.706,1.0
1531,ECB_02899,24.0,3.0761120370364007e-07,3.200094179342223e-07,0.948,1.0
1532,ECB_03780,6.0,3.0752963572887016e-07,3.113834991707728e-07,0.754,1.0
1533,ECB_00945,22.0,3.0703216541392984e-07,2.812755124439863e-07,0.952,1.0
1534,ECB_03003,6.0,3.0682053246329977e-07,3.4035107548724674e-07,0.75,1.0
1535,ECB_01582,6.0,3.068127397000565e-07,2.0942778099592735e-07,0.79,1.0
1536,ECB_02345,15.0,3.0649710844151067e-07,2.744099343108175e-07,0.898,1.0
1537,ECB_00562,8.0,3.0647306645933635e-07,2.9454810377995985e-07,0.796,1.0
1538,ECB_04211,30.0,3.051710166455229e-07,2.5896611463870475e-07,0.982,1.0
1539,ECB_00900,7.0,3.0502683190686854e-07,2.5458105961516585e-07,0.798,1.0
1540,ECB_04223,7.0,3.04740525077552e-07,2.9088314153164365e-07,0.824,1.0
1541,ECB_03014,51.0,3.0472941409716876e-07,2.4799394538921567e-07,0.996,1.0
1542,ECB_01428,25.0,3.0468072272674365e-07,1.9312726135215117e-07,0.966,1.0
1543,ECB_03084,7.0,3.0402321359594983e-07,2.1962656083193917e-07,0.832,1.0
1544,ECB_00259,41.0,3.0389064734831283e-07,3.4369475449247307e-07,0.984,1.0
1545,ECB_02581,17.0,3.037691372423673e-07,1.8233702140443753e-07,0.934,1.0
1546,ECB_04107,7.0,3.035320710404369e-07,3.6683110756244184e-07,0.794,1.0
1547,ECB_00976,8.0,3.0339928961784065e-07,2.443629742889066e-07,0.81,1.0
1548,ECB_00274,29.0,3.033968477564488e-07,2.1839748070634246e-07,0.984,1.0
1549,ECB_00675,7.0,3.033392672544483e-07,1.6468799843077024e-07,0.806,1.0
1550,ECB_04015,35.0,3.0290851784618107e-07,3.116080834426929e-07,0.988,1.0
1551,ECB_03936,11.0,3.0289514303114996e-07,1.9225338713927892e-07,0.86,1.0
1552,ECB_03357,36.0,3.0280889328233054e-07,2.630906791197692e-07,0.99,1.0
1553,ECB_03215,16.0,3.0275841650524066e-07,1.885716056056846e-07,0.92,1.0
1554,ECB_02613,8.0,3.0250387412845126e-07,4.2552425834122437e-07,0.824,1.0
1555,ECB_00080,7.0,3.0246805659238697e-07,2.0957152425085051e-07,0.78,1.0
1556,ECB_02748,11.0,3.0208728622792294e-07,3.470295303097409e-07,0.864,1.0
1557,ECB_04082,5.0,3.0171183926903605e-07,2.7856711735059023e-07,0.74,1.0
1558,ECB_03451,14.0,3.0152414954291093e-07,2.7716074120890936e-07,0.91,1.0
1559,ECB_02972,23.0,3.0148714117785917e-07,2.3360530758187935e-07,0.968,1.0
1560,ECB_00535,11.0,3.013202248467347e-07,2.68493748206659e-07,0.892,1.0
1561,ECB_01339,25.0,3.0074532646080215e-07,2.791039442561026e-07,0.976,1.0
1562,ECB_02051,18.0,3.0044722684959047e-07,2.7294478724708995e-07,0.954,1.0
1563,ECB_00047,4.0,3.0029455725393525e-07,1.9225084131972164e-07,0.718,1.0
1564,ECB_00416,14.0,2.9952085818520266e-07,2.027299061366755e-07,0.91,1.0
1565,ECB_00462,29.0,2.9738746932972147e-07,1.9482361413166153e-07,0.99,1.0
1566,ECB_04063,5.0,2.968048370283042e-07,2.1005480214096267e-07,0.744,1.0
1567,ECB_02620,29.0,2.966506016803747e-07,2.6554994859132277e-07,0.984,1.0
1568,ECB_04191,7.0,2.96338591798132e-07,1.470397070513791e-07,0.808,1.0
1569,ECB_02494,28.0,2.963078411518399e-07,2.448431828079316e-07,0.97,1.0
1570,ECB_04037,8.0,2.961450454762146e-07,1.9692873263308583e-07,0.816,1.0
1571,ECB_03536,28.0,2.95977990962386e-07,3.138923127036361e-07,0.978,1.0
1572,ECB_03348,6.0,2.9531831410515273e-07,2.444402377913789e-07,0.838,1.0
1573,ECB_01887,13.0,2.949619831247316e-07,2.4436837749509224e-07,0.912,1.0
1574,ECB_02088,9.0,2.9438463118923567e-07,3.150358864075079e-07,0.88,1.0
1575,ECB_00060,5.0,2.9426622775121846e-07,5.544357874433848e-08,0.772,1.0
1576,ECB_00290,10.0,2.939857654647528e-07,2.0212965212316622e-07,0.852,1.0
1577,ECB_01316,19.0,2.939222281904953e-07,2.2976299539792377e-07,0.948,1.0
1578,ECB_00312,22.0,2.938475025660651e-07,2.066186851705092e-07,0.954,1.0
1579,ECB_01144,21.0,2.930946337994602e-07,2.617640667303529e-07,0.958,1.0
1580,ECB_00807,25.0,2.930643494368083e-07,3.001437147893025e-07,0.974,1.0
1581,ECB_01496,37.0,2.93004424626597e-07,2.689196746725821e-07,0.99,1.0
1582,ECB_00308,17.0,2.9268266052627836e-07,2.6016114203360136e-07,0.952,1.0
1583,ECB_03306,5.0,2.925478889770382e-07,1.493254176406585e-07,0.782,1.0
1584,ECB_02787,10.0,2.92285500949918e-07,2.5782073518320304e-07,0.888,1.0
1585,ECB_03136,10.0,2.922556823359389e-07,2.909352415160296e-07,0.918,1.0
1586,ECB_02094,19.0,2.922552651521427e-07,2.2320197766230638e-07,0.972,1.0
1587,ECB_00983,6.0,2.921600541092691e-07,1.3842830089636516e-07,0.81,1.0
1588,ECB_02580,17.0,2.9204008625631144e-07,3.3014389643521264e-07,0.944,1.0
1589,ECB_02540,9.0,2.9187279951405394e-07,3.3081843986484033e-07,0.856,1.0
1590,ECB_01569,27.0,2.9169216655743144e-07,2.806314429418703e-07,0.972,1.0
1591,ECB_01217,20.0,2.9161885734902384e-07,2.3978824568895007e-07,0.956,1.0
1592,ECB_03270,13.0,2.9154294543469293e-07,2.6616745019995194e-07,0.89,1.0
1593,ECB_00486,20.0,2.9090413120468694e-07,2.3110048484109994e-07,0.962,1.0
1594,ECB_02945,21.0,2.907275752365248e-07,1.795456533719255e-07,0.976,1.0
1595,ECB_01666,11.0,2.903260674613226e-07,2.8807128654527044e-07,0.89,1.0
1596,ECB_04273,12.0,2.896723561721876e-07,2.0464161575715642e-07,0.934,1.0
1597,ECB_00420,4.0,2.896611880790315e-07,1.591252029050912e-07,0.752,1.0
1598,ECB_00709,6.0,2.89412660915038e-07,2.6538906439985335e-07,0.804,1.0
1599,ECB_01809,6.0,2.8910016007874464e-07,1.8000477993069198e-07,0.796,1.0
1600,ECB_03803,14.0,2.8902037081248247e-07,1.5528565729990708e-07,0.934,1.0
1601,ECB_01388,13.0,2.888092428738988e-07,1.7905366153940564e-07,0.936,1.0
1602,ECB_01306,36.0,2.887020375778446e-07,2.527786588926627e-07,0.992,1.0
1603,ECB_02053,9.0,2.885942324629967e-07,2.3182338783904085e-07,0.856,1.0
1604,ECB_02522,4.0,2.8846043841928213e-07,2.1643710584627398e-07,0.772,1.0
1605,ECB_00038,31.0,2.8816578328708003e-07,2.2344232744172564e-07,0.982,1.0
1606,ECB_00710,7.0,2.881013006817936e-07,1.6274075237645753e-07,0.816,1.0
1607,ECB_02356,10.0,2.8770352913261143e-07,2.66074862516404e-07,0.874,1.0
1608,ECB_00866,8.0,2.8749314901448726e-07,2.5919358537100304e-07,0.846,1.0
1609,ECB_00104,13.0,2.8747094826357915e-07,2.2219199186942175e-07,0.928,1.0
1610,ECB_03552,9.0,2.871491576529081e-07,3.491141259250136e-07,0.846,1.0
1611,ECB_03740,5.0,2.870690226561556e-07,2.3895948189822205e-07,0.772,1.0
1612,ECB_03699,10.0,2.869106355339968e-07,2.2955840843220218e-07,0.904,1.0
1613,ECB_03024,11.0,2.868547328232566e-07,1.321247684221643e-07,0.91,1.0
1614,ECB_00740,5.0,2.8584191398765347e-07,2.1638610236424684e-07,0.784,1.0
1615,ECB_02683,5.0,2.8582456766373353e-07,1.4767934991717114e-07,0.816,1.0
1616,ECB_04118,31.0,2.855864672679887e-07,2.3744902383822942e-07,0.988,1.0
1617,ECB_00342,6.0,2.8546736359186336e-07,1.4676389548975513e-07,0.822,1.0
1618,ECB_02296,5.0,2.8494086315650513e-07,1.9895379359343405e-07,0.774,1.0
1619,ECB_00232,17.0,2.849288703019277e-07,2.1503382785632747e-07,0.95,1.0
1620,ECB_02444,9.0,2.8477799954382854e-07,2.853594610578144e-07,0.892,1.0
1621,ECB_02026,6.0,2.846845303524051e-07,2.735389625249794e-07,0.828,1.0
1622,ECB_00647,38.0,2.838749408942248e-07,2.788302557117097e-07,0.996,1.0
1623,ECB_01647,13.0,2.833686461013248e-07,2.810097831306024e-07,0.932,1.0
1624,ECB_02076,19.0,2.8334820051539693e-07,2.1253912544064014e-07,0.944,1.0
1625,ECB_02020,6.0,2.832379750485875e-07,3.0927108575936264e-07,0.802,1.0
1626,ECB_01325,10.0,2.831871570913931e-07,2.052243636980763e-07,0.894,1.0
1627,ECB_01404,4.0,2.8297631692749784e-07,3.4276240439441525e-07,0.736,1.0
1628,ECB_01839,11.0,2.825265627156414e-07,3.4934125198284225e-07,0.914,1.0
1629,ECB_02912,7.0,2.814048763386059e-07,2.808527558668404e-07,0.868,1.0
1630,ECB_01851,5.0,2.8104074037524054e-07,1.8278408091453526e-07,0.762,1.0
1631,ECB_03791,10.0,2.8059827074812897e-07,3.683514601465416e-07,0.876,1.0
1632,ECB_03784,10.0,2.8026156066022083e-07,2.756445963321645e-07,0.914,1.0
1633,ECB_03345,18.0,2.802299231328057e-07,2.407921093914247e-07,0.958,1.0
1634,ECB_02414,11.0,2.8015996995720084e-07,1.3634627149045569e-07,0.92,1.0
1635,ECB_01043,30.0,2.792712378842903e-07,2.514870979831304e-07,0.988,1.0
1636,ECB_01913,13.0,2.7922332212617997e-07,1.7337957412737996e-07,0.95,1.0
1637,ECB_00561,10.0,2.791868371547187e-07,2.583238753710289e-07,0.918,1.0
1638,ECB_01543,8.0,2.7916972031936617e-07,1.960333467384739e-07,0.896,1.0
1639,ECB_01661,26.0,2.7915933497099335e-07,2.0884927585462007e-07,0.988,1.0
1640,ECB_01156,23.0,2.790481533846031e-07,1.5956511719901313e-07,0.988,1.0
1641,ECB_03986,26.0,2.789958504714163e-07,2.1707284878504488e-07,0.988,1.0
1642,ECB_03448,27.0,2.779554318500551e-07,2.2282658479849927e-07,0.99,1.0
1643,ECB_02167,9.0,2.7615157622364163e-07,1.1974655247479903e-07,0.884,1.0
1644,ECB_03012,21.0,2.761367971392468e-07,2.0236033503072108e-07,0.982,1.0
1645,ECB_01447,20.0,2.7613432894889803e-07,2.821048286038864e-07,0.982,1.0
1646,ECB_04190,9.0,2.7582451756979675e-07,2.823576155641243e-07,0.9,1.0
1647,ECB_00307,5.0,2.75741282667288e-07,2.744005808488972e-07,0.802,1.0
1648,ECB_01852,7.0,2.7554025187909346e-07,1.3758063446632368e-07,0.824,1.0
1649,ECB_02274,12.0,2.751573848509913e-07,1.860502773618668e-07,0.926,1.0
1650,ECB_01561,6.0,2.7474197795768473e-07,1.9840186038596157e-07,0.868,1.0
1651,ECB_03823,4.0,2.742828321296463e-07,6.130734812471186e-08,0.752,1.0
1652,ECB_01586,10.0,2.7359378764397753e-07,1.3439503883599406e-07,0.904,1.0
1653,ECB_02096,8.0,2.7355621197990054e-07,1.7049925361031584e-07,0.866,1.0
1654,ECB_02883,5.0,2.729380364830817e-07,2.496067681556164e-07,0.806,1.0
1655,ECB_01455,48.0,2.7254148783859123e-07,2.853458718236991e-07,1.0,1.0
1656,ECB_00469,6.0,2.7238964186820553e-07,2.3733773626402065e-07,0.856,1.0
1657,ECB_02194,9.0,2.7233907741331767e-07,2.2288907826474038e-07,0.896,1.0
1658,ECB_03964,5.0,2.718580241743427e-07,1.9791951185147676e-07,0.798,1.0
1659,ECB_01952,7.0,2.7179633071552024e-07,2.5851681091350014e-07,0.898,1.0
1660,ECB_00746,5.0,2.715543653978877e-07,2.854453861119169e-07,0.792,1.0
1661,ECB_02884,8.0,2.713720358399183e-07,2.034015747528334e-07,0.896,1.0
1662,ECB_01963,5.0,2.703406323367805e-07,3.1397844195273156e-07,0.83,1.0
1663,ECB_00129,7.0,2.703392290018257e-07,1.908934711638461e-07,0.9,1.0
1664,ECB_01981,5.0,2.700013818278232e-07,2.322399146210685e-07,0.85,1.0
1665,ECB_02362,8.0,2.6975820901344386e-07,1.8621761834040674e-07,0.922,1.0
1666,ECB_00301,12.0,2.6974568662612253e-07,2.5145080039807863e-07,0.916,1.0
1667,ECB_00661,9.0,2.6939077078936297e-07,2.6426098322134716e-07,0.914,1.0
1668,ECB_01955,10.0,2.6921362260892084e-07,2.2234467455675254e-07,0.928,1.0
1669,ECB_03021,4.0,2.690593067416232e-07,2.5418234569775647e-07,0.766,1.0
1670,ECB_00337,78.0,2.688893391823266e-07,2.2704370236067548e-07,1.0,1.0
1671,ECB_03789,12.0,2.688730886986743e-07,1.836323164136817e-07,0.93,1.0
1672,ECB_03424,9.0,2.6857470927757366e-07,1.4095063101849035e-07,0.91,1.0
1673,ECB_00051,10.0,2.678836603014039e-07,2.6141017348602687e-07,0.926,1.0
1674,ECB_00464,43.0,2.6690108729628144e-07,1.98800439571822e-07,1.0,1.0
1675,ECB_00521,8.0,2.6668878348043523e-07,3.2327122077529226e-07,0.884,1.0
1676,ECB_01976,6.0,2.6665011087714174e-07,2.557569242864956e-07,0.842,1.0
1677,ECB_00995,23.0,2.657622079865604e-07,1.4278945564860336e-07,0.986,1.0
1678,ECB_01556,11.0,2.655060915699046e-07,3.018887316854996e-07,0.946,1.0
1679,ECB_01591,5.0,2.653365526092054e-07,1.276856668277762e-07,0.836,1.0
1680,ECB_03953,8.0,2.6518088122160723e-07,1.8751337345735078e-07,0.904,1.0
