,gene_ID,count,mean,std,p_val,p_corr
314,ECB_04169,8.0,2.1743298342679963e-07,1.8665979044241948e-07,0.33,1.0
315,ECB_02114,9.0,2.1709104379633736e-07,2.536859414703707e-07,0.282,1.0
316,ECB_00964,9.0,2.1705988092394153e-07,2.0058249112546598e-07,0.31,1.0
317,ECB_00308,5.0,2.1685757510830035e-07,1.7140323120755836e-07,0.35,1.0
318,ECB_03599,14.0,2.167221417605113e-07,1.9311678073429717e-07,0.284,1.0
319,ECB_02268,13.0,2.1667945539935143e-07,2.0253269768630687e-07,0.334,1.0
320,ECB_02185,4.0,2.1665395026652467e-07,1.3238225785546408e-07,0.316,1.0
321,ECB_03092,6.0,2.1647437607135014e-07,1.3041631312753266e-07,0.352,1.0
322,ECB_04132,40.0,2.1629452082691732e-07,1.510172775930938e-07,0.256,1.0
323,ECB_03950,5.0,2.161714005994247e-07,1.6326713544695127e-07,0.334,1.0
324,ECB_01474,28.0,2.1606093932581285e-07,1.9825921417737392e-07,0.276,1.0
325,ECB_03793,8.0,2.1605789505651412e-07,7.163226501102166e-08,0.354,1.0
326,ECB_01583,10.0,2.1602257137146808e-07,2.0452272281220884e-07,0.31,1.0
327,ECB_00647,42.0,2.1600163692378764e-07,1.6348280808888256e-07,0.264,1.0
328,ECB_00436,7.0,2.1596252490130442e-07,1.6271071192669827e-07,0.36,1.0
329,ECB_00666,10.0,2.1578092925052926e-07,1.4627253809944696e-07,0.348,1.0
330,ECB_01501,15.0,2.1562168667256094e-07,1.0244751420317827e-07,0.3,1.0
331,ECB_04262,7.0,2.1554217880831184e-07,1.5455085665508665e-07,0.356,1.0
332,ECB_03898,34.0,2.153983620291302e-07,1.8809374823514334e-07,0.264,1.0
333,ECB_03012,12.0,2.153866640182334e-07,3.165492316867399e-07,0.32,1.0
334,ECB_03451,18.0,2.1525637232584987e-07,1.1299844222477887e-07,0.258,1.0
335,ECB_00329,76.0,2.1521646469493924e-07,1.8244781970114854e-07,0.196,1.0
336,ECB_01570,8.0,2.1509499074585137e-07,2.6053654163370566e-07,0.296,1.0
337,ECB_02153,7.0,2.1472608463984909e-07,2.1335844871352256e-07,0.362,1.0
338,ECB_00782,20.0,2.146399237590329e-07,1.7486159019316503e-07,0.292,1.0
339,ECB_02693,95.0,2.1460230361466115e-07,1.8795434699668099e-07,0.14,1.0
340,ECB_01447,17.0,2.1458255940097896e-07,1.3054777325783266e-07,0.296,1.0
341,ECB_02863,62.0,2.143590139563259e-07,1.7047847364119163e-07,0.222,1.0
342,ECB_03355,118.0,2.1435790948558772e-07,1.920798332460574e-07,0.174,1.0
343,ECB_03454,8.0,2.1434737243618605e-07,2.2873984458620152e-07,0.344,1.0
344,ECB_02904,5.0,2.1426260577363986e-07,3.0835877270205525e-07,0.31,1.0
345,ECB_02721,8.0,2.1425508961722967e-07,1.9496182563565095e-07,0.324,1.0
346,ECB_01323,36.0,2.1423176411667005e-07,1.9153950413492044e-07,0.244,1.0
347,ECB_02989,6.0,2.1416194226489196e-07,8.258743087479944e-08,0.318,1.0
348,ECB_00651,10.0,2.141486215607123e-07,1.5836125796005028e-07,0.33,1.0
349,ECB_01476,4.0,2.1408234536479783e-07,5.6821047025496196e-08,0.358,1.0
350,ECB_00520,19.0,2.1401850615800003e-07,2.547235726200254e-07,0.322,1.0
351,ECB_02281,72.0,2.1388019768066933e-07,1.8958104981706318e-07,0.19,1.0
352,ECB_03706,5.0,2.1354347291254884e-07,1.105183366952305e-07,0.34,1.0
353,ECB_03452,24.0,2.1349476581770633e-07,1.758962918956783e-07,0.3,1.0
354,ECB_01224,50.0,2.1332009096600078e-07,2.337247962061764e-07,0.242,1.0
355,ECB_04155,7.0,2.130421387131361e-07,1.9152178637583908e-07,0.34,1.0
356,ECB_03905,15.0,2.12988066568237e-07,2.2160960720943103e-07,0.33,1.0
357,ECB_02719,27.0,2.124932102662227e-07,1.8337545054488066e-07,0.314,1.0
358,ECB_01331,20.0,2.12371541682951e-07,1.5254812200957215e-07,0.346,1.0
359,ECB_01780,18.0,2.121897185699637e-07,1.7483167766786156e-07,0.334,1.0
360,ECB_02341,11.0,2.1216339676571048e-07,2.492364115270729e-07,0.358,1.0
361,ECB_01137,15.0,2.120848068239078e-07,1.5584223834875146e-07,0.322,1.0
362,ECB_00486,19.0,2.1202037915365936e-07,1.4022203029317695e-07,0.346,1.0
363,ECB_02753,5.0,2.119911922764196e-07,1.8675137285870353e-07,0.326,1.0
364,ECB_02962,8.0,2.1187445686228308e-07,1.262557622599073e-07,0.378,1.0
365,ECB_02069,17.0,2.118450933855641e-07,1.9551390518383803e-07,0.322,1.0
366,ECB_03595,5.0,2.1183232205915119e-07,7.69009793992366e-08,0.386,1.0
367,ECB_03455,5.0,2.117114038887394e-07,1.3111979590544277e-07,0.352,1.0
368,ECB_00861,6.0,2.1163714943937798e-07,2.317720951882353e-07,0.336,1.0
369,ECB_01856,5.0,2.1149767888638044e-07,1.0809584996532385e-07,0.334,1.0
370,ECB_02252,4.0,2.1148284820586285e-07,1.850265303873447e-07,0.324,1.0
371,ECB_01985,4.0,2.1139616463159256e-07,2.194667874133279e-07,0.354,1.0
372,ECB_03748,37.0,2.1134013332492736e-07,2.0427743296174432e-07,0.284,1.0
373,ECB_00898,6.0,2.1120853002556632e-07,8.052458156310432e-08,0.354,1.0
374,ECB_02434,9.0,2.1112094767665634e-07,1.8413997652352848e-07,0.382,1.0
375,ECB_01214,21.0,2.1109654274502163e-07,1.908905132620399e-07,0.362,1.0
376,ECB_02246,6.0,2.1105949303578958e-07,1.0977937108565332e-07,0.36,1.0
377,ECB_00560,4.0,2.1103590280202466e-07,1.1011680135181557e-07,0.378,1.0
378,ECB_01814,7.0,2.1090213746006651e-07,1.4604180358688047e-07,0.362,1.0
379,ECB_03357,15.0,2.1080683244789217e-07,1.6811103662129368e-07,0.348,1.0
380,ECB_02634,6.0,2.10784498335583e-07,2.098493665162883e-07,0.338,1.0
381,ECB_01550,6.0,2.104857234841807e-07,1.2071218272812382e-07,0.356,1.0
382,ECB_03393,7.0,2.104004482768065e-07,1.174815551702357e-07,0.374,1.0
383,ECB_01833,32.0,2.101972294404984e-07,1.875368287634788e-07,0.302,1.0
384,ECB_04203,7.0,2.0999235371243687e-07,1.2455118617915793e-07,0.418,1.0
385,ECB_02551,4.0,2.099047698260729e-07,1.421081435780154e-07,0.342,1.0
386,ECB_01737,12.0,2.098422622698909e-07,1.594250885221604e-07,0.38,1.0
387,ECB_04274,12.0,2.096371853803811e-07,1.30439864131167e-07,0.386,1.0
388,ECB_00442,32.0,2.0960452947724572e-07,2.3635571665788e-07,0.316,1.0
389,ECB_03183,13.0,2.09369089810615e-07,1.9391180614579314e-07,0.294,1.0
390,ECB_02702,89.0,2.0916184009881455e-07,2.0911490738973909e-07,0.262,1.0
391,ECB_00521,7.0,2.0913662386232796e-07,1.4247423321779274e-07,0.396,1.0
392,ECB_00669,19.0,2.089212836650674e-07,1.6238953243233322e-07,0.316,1.0
393,ECB_03551,8.0,2.0887286635845808e-07,2.707550794399855e-07,0.38,1.0
394,ECB_02912,6.0,2.0873551063484806e-07,1.8212782758461336e-07,0.378,1.0
395,ECB_00040,20.0,2.0863734034247136e-07,1.6144715804339045e-07,0.356,1.0
396,ECB_01872,12.0,2.0853204060566767e-07,2.253689471203998e-07,0.326,1.0
397,ECB_02801,13.0,2.0818665359237283e-07,2.9256205631935584e-07,0.354,1.0
398,ECB_02684,8.0,2.0811604263934621e-07,1.993171303518971e-07,0.358,1.0
399,ECB_01202,16.0,2.0810987323747124e-07,1.5611096560714106e-07,0.372,1.0
400,ECB_03427,6.0,2.0801138119519583e-07,1.1044878537883477e-07,0.378,1.0
401,ECB_01414,23.0,2.0774554280933402e-07,1.8853511102627506e-07,0.352,1.0
402,ECB_00134,164.0,2.074574994523524e-07,1.7292662804395031e-07,0.22,1.0
403,ECB_01961,34.0,2.073001581710363e-07,1.9725360292997752e-07,0.348,1.0
404,ECB_00721,25.0,2.072475038994603e-07,2.2636289655501592e-07,0.342,1.0
405,ECB_00636,12.0,2.0722251329677838e-07,1.6335701464787287e-07,0.366,1.0
406,ECB_00266,41.0,2.0709345570144945e-07,1.6200993345582874e-07,0.344,1.0
407,ECB_04026,13.0,2.07055968935506e-07,1.6235060033642346e-07,0.372,1.0
408,ECB_01308,30.0,2.0702806068086967e-07,2.0261966154505362e-07,0.322,1.0
409,ECB_04141,64.0,2.0640884842942128e-07,1.9537600383131347e-07,0.36,1.0
410,ECB_01816,5.0,2.061837578977249e-07,1.962259091865706e-07,0.358,1.0
411,ECB_00480,55.0,2.06177321645349e-07,1.5151130245767384e-07,0.358,1.0
412,ECB_02893,8.0,2.0543149292094054e-07,1.9775638002024058e-07,0.422,1.0
413,ECB_01448,43.0,2.0535732742535543e-07,2.222486554885261e-07,0.358,1.0
414,ECB_01778,10.0,2.0532381778190542e-07,1.6280468925984834e-07,0.354,1.0
415,ECB_03717,5.0,2.0530838726554764e-07,9.827689232060266e-08,0.374,1.0
416,ECB_02277,109.0,2.0512804868171925e-07,2.078034196667475e-07,0.266,1.0
417,ECB_03639,7.0,2.0503181430815307e-07,1.869622089475149e-07,0.38,1.0
418,ECB_02181,24.0,2.04984117970709e-07,1.7728141218956973e-07,0.364,1.0
419,ECB_00105,7.0,2.0488045722590904e-07,2.082777280645917e-07,0.34,1.0
420,ECB_04182,77.0,2.0483779492678053e-07,1.7152023646674615e-07,0.35,1.0
421,ECB_00500,9.0,2.0482087340378994e-07,1.4879699255670815e-07,0.39,1.0
422,ECB_03676,15.0,2.0465461367784807e-07,1.4022658897392366e-07,0.39,1.0
423,ECB_00450,101.0,2.04564068075576e-07,2.070313838533301e-07,0.346,1.0
424,ECB_02875,5.0,2.0443935393030254e-07,6.10898658501801e-08,0.406,1.0
425,ECB_03789,11.0,2.044211898785625e-07,1.1820148960570618e-07,0.356,1.0
426,ECB_03995,6.0,2.043250351908273e-07,7.413910954246974e-08,0.412,1.0
427,ECB_00228,37.0,2.0424435731949456e-07,1.5436883783775544e-07,0.35,1.0
428,ECB_03771,6.0,2.041456134612739e-07,2.1131380339584005e-07,0.392,1.0
429,ECB_04005,5.0,2.0407706223052774e-07,1.418556187939534e-07,0.386,1.0
430,ECB_00343,14.0,2.0403741419549362e-07,1.598988406092393e-07,0.444,1.0
431,ECB_03290,7.0,2.0369636259039103e-07,2.6518425050487267e-07,0.416,1.0
432,ECB_02942,6.0,2.036866522438031e-07,1.7647250249898646e-07,0.378,1.0
433,ECB_00904,28.0,2.0343359944859743e-07,1.2812477883115074e-07,0.414,1.0
434,ECB_02519,66.0,2.0342224924762257e-07,1.7426721239443363e-07,0.342,1.0
435,ECB_03378,19.0,2.0312697531311804e-07,1.874409444878543e-07,0.392,1.0
436,ECB_02807,8.0,2.0275185462539898e-07,1.7191770522013852e-07,0.404,1.0
437,ECB_03372,8.0,2.027114684125139e-07,1.3880880595952055e-07,0.396,1.0
438,ECB_03514,21.0,2.0264252334299187e-07,1.6249445225513747e-07,0.42,1.0
439,ECB_00440,8.0,2.0261964553681547e-07,1.315505243799122e-07,0.43,1.0
440,ECB_02353,19.0,2.0256006230365408e-07,2.407042987078615e-07,0.408,1.0
441,ECB_01712,29.0,2.024243402469998e-07,2.249854923532536e-07,0.414,1.0
442,ECB_02653,5.0,2.0233679889747628e-07,2.0934095620453293e-07,0.408,1.0
443,ECB_03340,171.0,2.0230882954126126e-07,1.720228080336972e-07,0.344,1.0
444,ECB_03123,27.0,2.0218827601345774e-07,1.694972253058042e-07,0.438,1.0
445,ECB_04207,16.0,2.0207419471274906e-07,1.6225225132986925e-07,0.434,1.0
446,ECB_03921,30.0,2.0197224292540703e-07,1.7021327539910047e-07,0.398,1.0
447,ECB_04010,6.0,2.0196017644816123e-07,1.7307560569595475e-07,0.424,1.0
448,ECB_00854,10.0,2.018340971592499e-07,1.9042084625257229e-07,0.432,1.0
449,ECB_01755,78.0,2.018128001763096e-07,1.574182822785756e-07,0.398,1.0
450,ECB_02283,128.0,2.0178401758233696e-07,1.7414637996305955e-07,0.374,1.0
451,ECB_01496,23.0,2.0176552538899327e-07,2.052510695692093e-07,0.438,1.0
452,ECB_04189,32.0,2.0171950574010516e-07,1.042162666660652e-07,0.392,1.0
453,ECB_04117,9.0,2.0164771269364044e-07,1.2228770011052738e-07,0.4,1.0
454,ECB_01965,5.0,2.0163052568586416e-07,1.2256371148798123e-07,0.4,1.0
455,ECB_00592,17.0,2.0161902998036586e-07,1.8990457434712127e-07,0.384,1.0
456,ECB_00338,50.0,2.0159117977675593e-07,1.9572909082491684e-07,0.392,1.0
457,ECB_00408,19.0,2.0147143073346914e-07,1.7198613710251577e-07,0.408,1.0
458,ECB_01691,32.0,2.0135335982228259e-07,1.6122790780652995e-07,0.402,1.0
459,ECB_04216,18.0,2.0104323040272687e-07,2.4069875161114115e-07,0.44,1.0
460,ECB_02984,144.0,2.0089481873737066e-07,1.707229006943936e-07,0.394,1.0
461,ECB_02285,47.0,2.0084401981477434e-07,2.2009351594700666e-07,0.43,1.0
462,ECB_02859,10.0,2.006871324756048e-07,1.7482013207841927e-07,0.424,1.0
463,ECB_02501,6.0,2.0057879211366827e-07,1.7478234170696377e-07,0.368,1.0
464,ECB_01843,12.0,2.0055359286370066e-07,1.3471860759399732e-07,0.382,1.0
465,ECB_01409,4.0,2.004555582728802e-07,1.3740828637425038e-07,0.416,1.0
466,ECB_00271,94.0,2.0041273795372803e-07,1.6023310573005668e-07,0.396,1.0
467,ECB_01420,5.0,2.003713883606492e-07,1.8898219180096684e-07,0.424,1.0
468,ECB_02048,16.0,2.0026471538042444e-07,1.3708477383415583e-07,0.426,1.0
469,ECB_01322,95.0,2.0021679839637577e-07,1.8928048106204478e-07,0.392,1.0
470,ECB_03502,10.0,2.0020250762406306e-07,1.2093092663926266e-07,0.414,1.0
471,ECB_03268,14.0,2.001819983769808e-07,1.7722055534658658e-07,0.406,1.0
472,ECB_01739,18.0,2.0009318823853643e-07,1.738137468744086e-07,0.418,1.0
473,ECB_03339,93.0,2.0005487717665484e-07,1.9977473535014838e-07,0.39,1.0
474,ECB_03269,23.0,2.000436634833356e-07,1.6055467511847538e-07,0.408,1.0
475,ECB_01955,12.0,1.9999162519088205e-07,1.471857203246033e-07,0.456,1.0
476,ECB_01561,4.0,1.9994320424393303e-07,1.337007677267967e-07,0.398,1.0
477,ECB_00078,112.0,1.9979079189567127e-07,1.687674464753691e-07,0.432,1.0
478,ECB_01869,9.0,1.997125411415904e-07,1.2092524524508048e-07,0.418,1.0
479,ECB_01562,9.0,1.9938628748396876e-07,1.999982947850107e-07,0.42,1.0
480,ECB_03784,9.0,1.993822401466346e-07,1.2222941047052602e-07,0.43,1.0
481,ECB_02618,63.0,1.9933858889544567e-07,1.905567294448671e-07,0.414,1.0
482,ECB_02690,14.0,1.9915253825399818e-07,1.5657604481675497e-07,0.412,1.0
483,ECB_01177,41.0,1.9912838571251377e-07,1.5272536301944277e-07,0.466,1.0
484,ECB_02997,9.0,1.9912701275755045e-07,1.7315267156612383e-07,0.424,1.0
485,ECB_03124,22.0,1.990029338238783e-07,1.6817101642158805e-07,0.432,1.0
486,ECB_00238,151.0,1.988235734725417e-07,2.004583979573098e-07,0.442,1.0
487,ECB_01208,9.0,1.9871050224203324e-07,1.66150989852301e-07,0.416,1.0
488,ECB_03807,48.0,1.9850638681647757e-07,1.6236314157415805e-07,0.446,1.0
489,ECB_03657,8.0,1.984557091115587e-07,1.518719499022548e-07,0.44,1.0
490,ECB_00462,19.0,1.9840537639779e-07,2.2515097312624024e-07,0.428,1.0
491,ECB_02983,29.0,1.9834246728821894e-07,1.6561766064174674e-07,0.43,1.0
492,ECB_00993,8.0,1.9832810723971413e-07,1.2975400241224254e-07,0.462,1.0
493,ECB_02803,4.0,1.9828550158247803e-07,9.861934789519173e-08,0.382,1.0
494,ECB_00209,52.0,1.9824705927725479e-07,1.6993425568738785e-07,0.45,1.0
495,ECB_03395,9.0,1.9809323817448335e-07,1.5680916137378652e-07,0.428,1.0
496,ECB_01030,8.0,1.9801586727648422e-07,1.482939134985349e-07,0.456,1.0
497,ECB_00759,6.0,1.9800509887131838e-07,1.6111853837966202e-07,0.436,1.0
498,ECB_03737,9.0,1.978775950638056e-07,1.7862753233264927e-07,0.42,1.0
499,ECB_03555,7.0,1.97808760558337e-07,1.0409368710562601e-07,0.446,1.0
500,ECB_02303,14.0,1.9780161810822863e-07,1.2088690866407695e-07,0.43,1.0
501,ECB_01326,34.0,1.9768522218431783e-07,2.0525411090617527e-07,0.446,1.0
502,ECB_00714,5.0,1.9763044094749498e-07,3.737930831663233e-08,0.394,1.0
503,ECB_01665,25.0,1.9759302317429507e-07,1.322552538789942e-07,0.464,1.0
504,ECB_04205,8.0,1.9674703521847754e-07,1.8177839472505533e-07,0.438,1.0
505,ECB_02793,4.0,1.9673778774214316e-07,1.916463166610595e-07,0.4,1.0
506,ECB_00493,56.0,1.9669766990074013e-07,2.044096406667729e-07,0.47,1.0
507,ECB_00272,37.0,1.9666024020738465e-07,1.7555998178993231e-07,0.496,1.0
508,ECB_02707,5.0,1.966547506627116e-07,1.1489028137024049e-07,0.454,1.0
509,ECB_04003,102.0,1.9665441594928108e-07,1.5704043498030913e-07,0.516,1.0
510,ECB_01152,10.0,1.966473540966395e-07,1.729969987896509e-07,0.418,1.0
511,ECB_03481,50.0,1.9646580782860987e-07,2.0161200547499475e-07,0.496,1.0
512,ECB_01886,21.0,1.9642912343834547e-07,1.6710070070964675e-07,0.43,1.0
513,ECB_03215,16.0,1.9636731322128304e-07,2.4975218108882813e-07,0.462,1.0
514,ECB_00586,11.0,1.9629239601116908e-07,1.515554119833611e-07,0.43,1.0
515,ECB_03580,6.0,1.9626230293613102e-07,1.0188957842083457e-07,0.392,1.0
516,ECB_03221,42.0,1.9619278415776619e-07,1.330602435760983e-07,0.486,1.0
517,ECB_03828,14.0,1.9599174992093942e-07,8.01438178272017e-08,0.456,1.0
518,ECB_00661,20.0,1.9590351386279558e-07,1.6527167340193905e-07,0.424,1.0
519,ECB_04015,53.0,1.9582015640415775e-07,1.7881729604921838e-07,0.504,1.0
520,ECB_03368,38.0,1.9575010837602224e-07,1.8476502638488154e-07,0.448,1.0
521,ECB_02177,15.0,1.9574241200983598e-07,1.907773642159259e-07,0.45,1.0
522,ECB_03985,18.0,1.9555818673395876e-07,1.2680985010476068e-07,0.434,1.0
523,ECB_03449,60.0,1.9546454900629906e-07,1.393079095233492e-07,0.506,1.0
524,ECB_03176,31.0,1.9537156255416136e-07,1.6739321722862024e-07,0.502,1.0
525,ECB_02490,5.0,1.9533262001399766e-07,1.1291983541137056e-07,0.454,1.0
526,ECB_03351,10.0,1.952903667469373e-07,1.3806398902812647e-07,0.454,1.0
527,ECB_02694,43.0,1.9524582386984494e-07,2.525749165419087e-07,0.486,1.0
528,ECB_00458,48.0,1.9522608475452963e-07,1.4211843894310742e-07,0.466,1.0
529,ECB_03423,15.0,1.9522051980177246e-07,1.9687140647858458e-07,0.442,1.0
530,ECB_01330,5.0,1.9508738923058517e-07,2.9510933266210306e-07,0.426,1.0
531,ECB_02888,12.0,1.9508644667598707e-07,1.377886690283101e-07,0.462,1.0
532,ECB_03359,56.0,1.9505731693405622e-07,1.5260310617269334e-07,0.494,1.0
533,ECB_00431,10.0,1.9503251093360002e-07,2.3064505690217157e-07,0.466,1.0
534,ECB_01381,7.0,1.9483399364396777e-07,1.3459889158938964e-07,0.448,1.0
535,ECB_03018,4.0,1.947857689604516e-07,1.6682554306757835e-07,0.446,1.0
536,ECB_00122,7.0,1.9471125314474196e-07,3.4273981177129694e-07,0.436,1.0
537,ECB_00136,140.0,1.9461036289890181e-07,2.6793902467537003e-07,0.572,1.0
538,ECB_00184,7.0,1.9456287072894136e-07,1.9716767767908596e-07,0.456,1.0
539,ECB_01705,13.0,1.9447828027599072e-07,1.464821243811312e-07,0.488,1.0
540,ECB_03480,50.0,1.9436606763320786e-07,1.3287890994460389e-07,0.52,1.0
541,ECB_00723,82.0,1.9428517468172355e-07,1.6285336012744147e-07,0.546,1.0
542,ECB_00013,4.0,1.9423552331798462e-07,1.9554671693813674e-07,0.402,1.0
543,ECB_04165,23.0,1.938807596784601e-07,1.4149627033770906e-07,0.474,1.0
544,ECB_01865,50.0,1.9381451674997076e-07,1.5449403932808203e-07,0.496,1.0
545,ECB_03836,15.0,1.9379740993972024e-07,1.340895893720879e-07,0.504,1.0
546,ECB_01770,7.0,1.9376198266334535e-07,7.038862987502485e-08,0.43,1.0
547,ECB_00722,94.0,1.9375011486875822e-07,1.7046306076106198e-07,0.54,1.0
548,ECB_03188,7.0,1.9372032017770697e-07,9.933515882027482e-08,0.448,1.0
549,ECB_02973,25.0,1.9365512868552548e-07,1.8176932201431247e-07,0.476,1.0
550,ECB_03564,75.0,1.9365239499177417e-07,2.0381354210024636e-07,0.482,1.0
551,ECB_03301,5.0,1.9361564362642267e-07,1.1977904239575605e-07,0.442,1.0
552,ECB_02623,36.0,1.9359557026794702e-07,1.4044370386973578e-07,0.484,1.0
553,ECB_00691,32.0,1.9349396623923234e-07,1.8432954448129174e-07,0.474,1.0
554,ECB_01586,12.0,1.934774650561496e-07,1.5751600052933685e-07,0.46,1.0
555,ECB_02917,120.0,1.93450866817458e-07,1.919968536317801e-07,0.548,1.0
556,ECB_03461,12.0,1.9336106147425585e-07,1.368028962245325e-07,0.482,1.0
557,ECB_02610,4.0,1.9323335840212643e-07,1.7356142745104175e-07,0.408,1.0
558,ECB_01870,8.0,1.932060832487297e-07,1.8137822516564263e-07,0.444,1.0
559,ECB_03100,8.0,1.931193188424024e-07,8.345966355689406e-08,0.472,1.0
560,ECB_02846,6.0,1.930274035073144e-07,1.122908345217849e-07,0.46,1.0
561,ECB_03829,9.0,1.9302131941887985e-07,2.993926495915758e-07,0.498,1.0
562,ECB_02886,11.0,1.9301443222587316e-07,1.7668131078742282e-07,0.458,1.0
563,ECB_01897,10.0,1.929807284575128e-07,2.69157267761839e-07,0.446,1.0
564,ECB_01299,4.0,1.9297522811919238e-07,2.3438164711584311e-07,0.42,1.0
565,ECB_03986,17.0,1.929719982344314e-07,1.1642146395865593e-07,0.508,1.0
566,ECB_01962,50.0,1.9296283505184621e-07,1.5768757085718512e-07,0.532,1.0
567,ECB_03987,197.0,1.929028974982579e-07,1.5518421303939323e-07,0.594,1.0
568,ECB_00649,37.0,1.9287827063383252e-07,1.6116120282793806e-07,0.544,1.0
569,ECB_01232,40.0,1.9279073342514048e-07,1.3464391642322301e-07,0.496,1.0
570,ECB_02076,17.0,1.9262985812488282e-07,1.6291485073388286e-07,0.486,1.0
571,ECB_03757,22.0,1.9251420792782786e-07,2.0606607372798182e-07,0.536,1.0
572,ECB_02555,8.0,1.925049404106682e-07,1.1224183904871447e-07,0.482,1.0
573,ECB_02123,9.0,1.9249578430379802e-07,1.529082270462875e-07,0.468,1.0
574,ECB_02159,63.0,1.9243470087628739e-07,1.7487698334759323e-07,0.54,1.0
575,ECB_00724,66.0,1.9238984908847497e-07,2.0262855694961206e-07,0.528,1.0
576,ECB_03184,8.0,1.9233037633599295e-07,1.873292318442404e-07,0.44,1.0
577,ECB_02617,21.0,1.922787136217807e-07,1.4268493321318277e-07,0.508,1.0
578,ECB_00128,4.0,1.9221733024006842e-07,1.267660778036454e-07,0.466,1.0
579,ECB_03783,4.0,1.9220798728907332e-07,1.0669243302672177e-07,0.434,1.0
580,ECB_04235,23.0,1.9220790598605442e-07,2.0897115596245834e-07,0.466,1.0
581,ECB_00375,8.0,1.9212554495893526e-07,1.4183504772655165e-07,0.502,1.0
582,ECB_01846,5.0,1.9208961830553006e-07,1.7700116179022863e-07,0.432,1.0
583,ECB_04118,27.0,1.9207303287792912e-07,1.4509526077526774e-07,0.5,1.0
584,ECB_03272,15.0,1.9202586006469171e-07,2.237715197832714e-07,0.472,1.0
585,ECB_00416,13.0,1.92014317742974e-07,1.4172088135392183e-07,0.476,1.0
586,ECB_02948,42.0,1.9200625187511917e-07,1.9803718292824177e-07,0.526,1.0
587,ECB_03259,11.0,1.91930075771002e-07,1.6158624467842065e-07,0.502,1.0
588,ECB_00776,4.0,1.919270790713423e-07,1.6127063087870292e-07,0.412,1.0
589,ECB_03644,9.0,1.9187620223377057e-07,1.466698872936678e-07,0.49,1.0
590,ECB_03959,41.0,1.9187240167053077e-07,2.0984543095140242e-07,0.494,1.0
591,ECB_02262,49.0,1.917926662796011e-07,2.2474966263806911e-07,0.512,1.0
592,ECB_02178,65.0,1.9172565816495142e-07,1.5527229480984198e-07,0.59,1.0
593,ECB_01634,4.0,1.9163517960675175e-07,1.5345397513588913e-07,0.462,1.0
594,ECB_03930,13.0,1.9135643585306456e-07,1.1080624546765136e-07,0.49,1.0
595,ECB_03916,6.0,1.9134576305584159e-07,1.1768121532499359e-07,0.466,1.0
596,ECB_03815,11.0,1.913268414117996e-07,1.5867128434906445e-07,0.472,1.0
597,ECB_01427,22.0,1.9121679125964675e-07,9.754281184359995e-08,0.494,1.0
598,ECB_03993,6.0,1.9110946987026166e-07,1.7880682807702704e-07,0.474,1.0
599,ECB_00905,50.0,1.9096768726492355e-07,1.5005001539731044e-07,0.548,1.0
600,ECB_03536,20.0,1.9086768214861653e-07,1.3743362144243894e-07,0.51,1.0
601,ECB_04137,24.0,1.9086366612876167e-07,2.0262439464239527e-07,0.528,1.0
602,ECB_03548,91.0,1.9083500802744255e-07,1.5298566652021608e-07,0.584,1.0
603,ECB_03323,6.0,1.908229456508447e-07,3.050904409557133e-07,0.424,1.0
604,ECB_03593,129.0,1.9077564070637818e-07,1.7010209435057338e-07,0.64,1.0
605,ECB_01452,76.0,1.907297625325229e-07,2.1458865760811194e-07,0.592,1.0
606,ECB_03910,61.0,1.9069808560734012e-07,2.047457079240715e-07,0.572,1.0
607,ECB_04243,67.0,1.9062228225633545e-07,1.835922430570375e-07,0.564,1.0
608,ECB_00253,147.0,1.9050352892446137e-07,1.6378189865425611e-07,0.656,1.0
609,ECB_02229,6.0,1.9041291480914194e-07,1.2467450584416918e-07,0.492,1.0
610,ECB_01362,168.0,1.903846389422831e-07,1.684538097979511e-07,0.644,1.0
611,ECB_02065,5.0,1.9022110118981862e-07,9.78738451024021e-08,0.502,1.0
612,ECB_04122,19.0,1.902071429699735e-07,1.1170363341691427e-07,0.496,1.0
613,ECB_01485,9.0,1.9011405281516601e-07,1.5009354952791424e-07,0.496,1.0
614,ECB_03209,14.0,1.9007761898498302e-07,2.193411863888849e-07,0.504,1.0
615,ECB_01917,9.0,1.900338587000922e-07,1.6091683256457007e-07,0.488,1.0
616,ECB_02981,83.0,1.9002833157122975e-07,1.3934709969973958e-07,0.604,1.0
617,ECB_03761,237.0,1.900154520980909e-07,1.5825051555906747e-07,0.682,1.0
618,ECB_04135,11.0,1.8993971026135506e-07,1.5245647726292613e-07,0.524,1.0
619,ECB_03515,18.0,1.8992624763043156e-07,1.8558912761283278e-07,0.524,1.0
620,ECB_03833,14.0,1.8989897759651863e-07,1.426059122296684e-07,0.514,1.0
621,ECB_00259,75.0,1.8971644164188648e-07,1.6487148790213103e-07,0.626,1.0
622,ECB_02841,66.0,1.8960247587869637e-07,1.6966075952174262e-07,0.62,1.0
623,ECB_03122,29.0,1.8950745837411833e-07,1.5530815121976073e-07,0.542,1.0
624,ECB_03366,191.0,1.8945881569441902e-07,1.5786442306019828e-07,0.69,1.0
625,ECB_00508,8.0,1.8944854033206417e-07,1.588646227682094e-07,0.488,1.0
626,ECB_03446,11.0,1.8936788379784617e-07,1.200719741315616e-07,0.526,1.0
627,ECB_02946,62.0,1.893261089473512e-07,1.7001867069181255e-07,0.528,1.0
